############################################																																																																																																														
# Data of the Swiss Biodiversity Program belong to the Swiss Federal government and Florian Altermatt (florian.altermatt@eawag.ch) and may not be distributed or used without prior agreement. Florian Altermatt needs to be involved in all analyses done with these data and will be an author on the subsequent publications.																																																																																																														
############################################																																																																																																														
#Export 20160105 from EPT_IBCH_Localities20150826.txt and EPT_IBCH_Data20150826.txt																																																																																																														
#ID	#Response variables							#Explanatory variables BDM																												#Explanatory variables Seymour et al.																																			#Explanatory variables Katharina																																							
locality	alpha_EPT	alpha_IBCH	alpha_Eph	alpha_Ple	alpha_Tri	alpha_fam	alpha_genus	year	masl	drainage	Strahler_order	distance_to_outlet	catchment	width	depth	var_depth	var_waterlevel	river_bed_modified	natural_cascades	embankment_modifications	width_riparian_left	width_riparian_right	cascades	cascade_height	mud	turbidity	foam	FeS	clogging	waste	periphyton	algae	moss	macrophytes	MSK_class	Agriculture_prop_500m	Woods_prop_500m	Meadows_prop_500m	Settlement_prop_500m	Water_prop_500m	Agriculture_prop_1km	Woods_prop_1km	Meadows_prop_1km	Settlement_prop_1km	Water_prop_1km	Calcite_prop_1km	Agriculture_prop_5km	Woods_prop_5km	Meadows_prop_5km	Settlement_prop_5km	Water_prop_5km	Calcite_prop_5km	Agriculture_prop_10km	Woods_prop_10km	Meadows_prop_10km	Settlement_prop_10km	Water_prop_10km	Calcite_prop_10km	Agriculture_prop_100km	Woods_prop_100km	Meadows_prop_100km	Settlement_prop_100km	Water_prop_100km	Calcite_prop_100km	Agriculture_prop_1000km	Woods_prop_1000km	Meadows_prop_1000km	Settlement_prop_1000km	Water_prop_1000km	Calcite_prop_1000km	area_bdm_m2	watercourse_bdm_m	field_percentage	legume_percentage	potato_percentage	cereal_percentage	corn_percentage	fruit_percentage	rapeseed_percentage	rootvegetable_percentage	vegetable_percentage	vine_percentage	forest_percentage	green_percentage	facade_percentage	roof_percentage	facaderoof_percentage	settlement_percentage	disposalsite_190207_percentage	track_percentage	street_percentage	Q_amean_m3.s	Qvar_amean_m3.s	slope_mean	slope_max	Q_amax_m3.s	dam_count	hydropower_count	carbonate_per_carbonatesilicate	hydro_class	biogeo_class	floodplainwetland_percentage	area_total_m2	watercourse_total_m	decidious_per_forest	Masl_2	wastewater_m3.a	stormsewage_m3.a	canal_percentage	disposalsite_2004_percentage
638179	6	8	0	4	2	11	4	2010	1427	RHEIN	2	232444	461241	0.7	0.07	3_high	3_high	0	no	1_no	6	6	1_no	0	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.245614035	0.245614035	0	0	0	0.280555556	0.194444444	0.002777778	0.011111111	0.638855462	0	0.166080844	0.256151142	0.003514938	0.007469244	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.587903844	0	0.164490862	0.258050479	0.003916449	0.007397737	0.203793211	111974.5237	1280.3739	0	0	0	0	0	0	0	0	0	0	25.68968319	56.92147758	0	0	0	0	0	0	0	NA	NA	0.21535104	0.3043443	NA	0	0	1	AARE	Alpennordflanke	49.44661888	111974	1280	0.965053763	1441.979716	0	0	0	0
638187	27	7	7	13	7	21	21	2013	1235	RHEIN	3	220043	863881	2.5	0.25	3_high	3_high	0	yes	1_no	15	15	yes	30	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.173076923	0.230769231	0	0.019230769	0	0.257309942	0.210526316	0	0.005847953	1	0	0.235294118	0.235294118	0	0.005882353	1	0	0.244444444	0.227777778	0	0.005555556	1	0	0.244444444	0.227777778	0	0.005555556	1	0	0.244444444	0.227777778	0	0.005555556	1	866141.4726	3321.3155	0	0	0	0	0	0	0	0	0	0	36.84393481	41.77647987	0	0	0	0	0	0	0.015883944	NA	NA	0.318832125	0.4678689	NA	0	0	1	AARE	Alpennordflanke	0	866141	3321	0.986333928	1454.448146	0	0	0	0
638195	26	11	7	13	6	25	18	2011	852	RHEIN	2	214291	2958104	2.3	0.14	3_high	3_high	0	no	1_no	2	2	1_no	0	1_no	1_no	2_medium	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.35	0.07	0	0.07	0	0.352272727	0.079545455	0	0.060606061	0.003787879	0.727273941	0.197969543	0.260575296	0.003384095	0.028764805	0	0.535115249	0.196046129	0.261943987	0.003294893	0.029654036	0	0.535115249	0.196046129	0.261943987	0.003294893	0.029654036	0	0.535115249	0.196046129	0.261943987	0.003294893	0.029654036	0	0.441392505	2255814.279	5382.477	0	0	0	0	0	0	0	0	0	0	60.91345855	21.60409881	0	0	0	0	0	0	0.774098771	NA	NA	0.325769482	0.5635696	NA	0	0	1	AARE	Alpennordflanke	0	2255814	5382	0.966549187	1183.437111	0	0	0	0
638211	31	16	8	7	16	32	25	2012	809	RHEIN	2	160933	3011658	1.5	0.07	2_medium	2_medium	0	yes	1_no	16	16	2_natural	40	1_no	1_no	1_no	1_no	3_high	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.28	0.213333333	0	0.006666667	0	0.293785311	0.194915254	0	0.011299435	0	0	0.318936877	0.172757475	0	0.008305648	0	0	0.315789474	0.174342105	0	0.009868421	0	0	0.315789474	0.174342105	0	0.009868421	0	0	0.315789474	0.174342105	0	0.009868421	0	0.112192406	344903.8432	799.214	0	0	0	0	0	0.945471709	0	0	0	0	29.77595102	44.88691334	0	0	0	0	0	0	1.194836667	NA	NA	0.16845586	0.2231278	NA	0	0	1	AARE	Alpennordflanke	0	344903	799	0.820695807	885.2903977	0	0	0	0
638219	27	20	8	6	13	34	23	2010	630	RHEIN	2	155141	1564559	1.2	0.07	1_no	2_medium	0	no	1_no	16	2	2_natural	15	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	2_medium	2_low_impacted	0.361842105	0.138157895	0	0	0	0.371212121	0.125	0	0.003787879	0	0.710112417	0.363057325	0.130573248	0	0.006369427	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0.753889509	0.367924528	0.128930818	0	0.003144654	0	0	679613.6877	1195.321	25.15587543	0.120168958	0.108276713	4.321001392	3.154857228	0	0.111767924	0.195980136	0.016575149	0	38.96998491	40.54810053	0	0	0	0	0	0	0.005456903	NA	NA	0.09492212	0.151272	NA	0	0	1	AARE	Mittelland	0	679613	1195	1	703.3656194	0	0	0	0
638235	17	10	5	7	5	21	14	2011	438	RHEIN	6	131409	346444420	11	0.5	2_medium	2_medium	20	no	4_high	16	16	3_artificial	20	1_no	1_no	1_no	2_medium	2_medium	1_no	1_no	2_medium	1_no	1_no	4_artificial	0.244186047	0.011627907	0	0.23255814	0.011627907	0.28125	0.0703125	0	0.13671875	0.01171875	0.2196771	0.240687679	0.17860554	0	0.074498567	0.005253104	0.572755583	0.270131086	0.168632959	0	0.05664794	0.00252809	0.540802471	0.316478672	0.138438711	0.004926747	0.035481222	0.002261694	0.302441292	0.316478672	0.138438711	0.004926747	0.035481222	0.002261694	0.677197001	12336497.04	22881.9692	25.73494119	0.15481771	0.306706255	7.18850961	4.938840026	0.770063048	1.324299085	1.07406979	0.213015106	0	35.8282078	19.01134819	4.247000049	2.269624788	6.516624837	11.99697284	0.081060288	0	3.907384201	0.934137931	6.465517241	0.053935094	0.3055024	8.89	0	0	1	AARE	Mittelland	0	343286142	647960	0.88008934	498.1109916	0	0	0	0.081060288
638251	9	13	4	1	4	18	7	2012	570	RHEIN	2	121430	4408147	1.64	0.25	2_medium	2_medium	0	no	1_no	2	2.25	2_natural	45	2_medium	1_no	1_no	1_no	2_medium	2_medium	1_no	1_no	3_high	1_no	2_low_impacted	0.205128205	0.237179487	0	0.057692308	0	0.187062937	0.286713287	0	0.026223776	0	1	0.195205479	0.28652968	0	0.01826484	0	1	0.195652174	0.28604119	0	0.018306636	0	1	0.195652174	0.28604119	0	0.018306636	0	1	0.195652174	0.28604119	0	0.018306636	0	0.023274511	4147099.222	4735.9396	2.355827155	0.041536391	0.005135609	0.904782548	0.372784591	0.933740178	0.105135566	0.007824482	0.002975158	0	52.50136799	26.50398134	0.456201218	0.178380554	0.634581771	0.867756942	0	0	1.989885646	0.005	1.625	0.196982741	0.3760452	0.13	0	0	1	AARE	Jura	0	4147099	4735	0.219107992	687.8983455	0	0	0	0
644099	2	6	0	0	2	7	2	2011	2446	RHONE	3	238332	4764771	6	0.3	3_high	3_high	0	yes	1_no	16	16	2_natural	60	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.03	0	0.03	0	0	0.012539185	0	0.012539185	0	0	0	0.004324324	0	0.004324324	0	0	0	0.004314995	0	0.004314995	0	0	0	0.004314995	0	0.004314995	0	0	0	0.004314995	0	0.004314995	0.104835555	3708939.014	4657.6205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	0.25996475	0.479964856	NA	0	0	0.178292041	RHONE	Westliche_Zentralalpen	0	3708939	4657	0	2872.719624	0	0	0	0
644115	1	4	0	1	0	5	1	2012	2455	ADDA	2	74920	1289525	7	0.05	3_high	3_high	0	yes	1_no	16	16	2_natural	100	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.014184397	0	0	0	0	0.055649241	0	0	0	0	0.007194245	0.071342926	0	0.00059952	0	0	0.007194245	0.071342926	0	0.00059952	0	0	0.007194245	0.071342926	0	0.00059952	0	0	0.007194245	0.071342926	0	0.00059952	0.278428609	1085619.299	1353.9364	0	0	0	0	0	0	0	0	0	0	0	1.688131376	0	0	0	0	0	0	0	NA	NA	0.379390822	0.505462538	NA	0	0	0.258756627	TICINO	Westliche_Zentralalpen	0	1085619	1353	0	2833.885123	0	0	0	0
644131	3	4	1	2	0	7	3	2013	697	RHONE	5	217419	202430221	4	0.03	2_medium	2_medium	100	no	4_high	0	0	no	NA	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	4_artificial	0.106060606	0.287878788	0	0.060606061	0.015151515	0.111111111	0.303703704	0	0.02962963	0.022222222	0.157655105	0.016460905	0.339506173	0.008230453	0.009259259	0.027777778	0.018472764	0.002623811	0.103968514	0.077730403	0.001639882	0.008035421	0.00296929	0.000428881	0.015944296	0.015490186	0.000327968	0.001564156	0.002282316	0.000428881	0.015944296	0.015490186	0.000327968	0.001564156	0.128003574	7279950.814	7153.7931	0	0	0	0	0	0.049171555	0	0	0	0	31.82424815	7.362889241	0.03088899	0.024824951	0.055713941	0.198131479	0	0	0.389974558	9.949090909	9.454545455	0.76415876	4.212680467	44.04	1	0	0.027025951	RHONE	Westliche_Zentralalpen	0	202244865	118620	0.974824118	1604.852145	0	0	0	0.133242658
644139	7	8	2	4	1	15	7	2011	1899	RHONE	3	227082	38259545	2	0.2	3_high	3_high	0	yes	1_no	16	16	2_natural	50	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.047619048	0	0.047619048	0	0	0.023529412	0	0.035294118	0	0	0	0.001071429	0	0.001071429	0	0	0	0.000391798	0	0.000391798	0	0	0	0.000391798	0	0.000391798	0	0	0	0.000391798	0	0.000391798	0.748582375	38272938.11	9218.3917	0	0	0	0	0	0	0	0	0	0	0	0.083047749	0	0	0	0	0	0	0	NA	NA	0.246507192	0.8078006	NA	0	0	0.010246548	RHONE	Westliche_Zentralalpen	0	38272938	9218	0	2941.351368	0	0	0	0
644163	13	11	5	4	4	19	11	2010	953	RHEIN	2	291796	641180	0.55	0.15	3_high	3_high	0	no	1_no	15	15	1_no	0	1_no	1_no	2_medium	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	2_low_impacted	0.428571429	0.045454545	0	0.019480519	0.006493506	0.333333333	0.066666667	0.0125	0.072916667	0.008333333	0.05161807	0.067467063	0.139715257	0.107628559	0.019974501	0.004037399	0.665798211	0.026557199	0.062162275	0.104218154	0.008964102	0.002932183	0.45752558	0.025830108	0.060460379	0.10136484	0.00871868	0.002851905	0.445182287	0.025830108	0.060460379	0.10136484	0.00871868	0.002851905	0.032307175	741084.4554	1608.9353	0	0	0	0	0	0	0	0	0	0	19.03144309	61.86528956	2.518221578	1.007736693	3.525958271	8.677898485	0	0	0.217356221	NA	NA	0.247586	0.3402732	NA	0	0	1	AARE	Alpennordflanke	0	741084	1608	1	1136.30673	0	0	0	0
644171	11	12	3	7	1	19	9	2013	1739	RHEIN	4	289024	1460432	1.8	0.4	3_high	3_high	0	no	1_no	15	15	yes	70	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.099173554	0.272727273	0	0	0	0.149758454	0.251207729	0	0	1	0	0.107266436	0.294117647	0	0.006920415	1	0	0.105084746	0.298305085	0	0.006779661	1	0	0.105084746	0.298305085	0	0.006779661	1	0	0.105084746	0.298305085	0	0.006779661	0.017609506	1424242.019	6065.5996	0	0	0	0	0	0	0	0	0	0	9.819714498	61.03708863	0	0	0	0	0	0	0	NA	NA	0.276001285	0.5259468	NA	0	0	1	AARE	Alpennordflanke	0	1424242	6065	1	1882.771812	0	0	0	0
644179	18	13	7	6	5	25	15	2011	1211	RHEIN	2	285377	4832787	4	0.2	3_high	3_high	0	yes	1_no	16	16	2_natural	400	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.253968254	0.198412698	0.007936508	0.007936508	0.020895522	0.182089552	0.229850746	0.008955224	0.002985075	0.759666638	0.00660066	0.061606161	0.316831683	0.00660066	0.00440044	0.910475024	0.013626834	0.064989518	0.301886792	0.01572327	0.003144654	0.910475024	0.013626834	0.064989518	0.301886792	0.01572327	0.003144654	0.910475024	0.013626834	0.064989518	0.301886792	0.01572327	0.003144654	0.082655745	4417459.59	6955.4631	0	0	0	0	0	0	0	0	0	0	4.41147737	62.87575141	0.229990918	0.07430899	0.304299908	0.720057538	0	0.074687622	0	0.082727273	5.727272727	0.332899073	0.5913229	0.64	0	0	1	AARE	Alpennordflanke	0	4417459	6955	0.552224371	1772.174594	0	0	0	0
644195	28	10	8	13	7	24	22	2012	857	RHEIN	3	194489	4585767	3.4	0.12	2_medium	2_medium	50	no	4_high	2	2	1_no	0	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	4_artificial	0.3125	0.1875	0	0	0	0.294871795	0.179487179	0	0.006410256	0.019230769	0.476920193	0.081382386	0.178372352	0.179487179	0.005574136	0.005574136	0.511751829	0.079569892	0.17311828	0.183870968	0.006451613	0.005376344	0.511751829	0.079569892	0.17311828	0.183870968	0.006451613	0.005376344	0.511751829	0.079569892	0.17311828	0.183870968	0.006451613	0.005376344	0.825457743	4501463.394	15682.549	0	0	0	0	0	0	0	0	0	0	28.83004599	39.62435258	0	0	0	0	0	0	0.442687296	0.024179104	2.686567164	0.320033404	0.6276717	0.34	0	0	1	REUSS	Alpennordflanke	5.450011381	4501463	15682	0.899335753	1303.134802	0	0	0	0
644203	24	10	10	11	3	21	18	2010	735	RHEIN	5	185115	22871028	4	0.25	3_high	3_high	0	no	1_no	16	16	1_no	0	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.186335404	0.267080745	0	0.02484472	0.01863354	0.23752495	0.239520958	0	0.011976048	0.00998004	0	0.147915211	0.31609597	0.019799674	0.01048218	0.004425809	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0	0.142545296	0.320672342	0.020956123	0.010259769	0.004147566	0	21727819.05	77706.5069	0	0	0	0	0	0.010439356	0	0	0	0	58.04431797	23.38964322	0	0	0	0	0.046023947	0	1.768607073	0.03	2.006269592	0.290668864	0.8381503	1.11	0	0	1	REUSS	Alpennordflanke	0	22103251	79089	0.8495265	1010.69122	0	0	0	0
644211	25	14	8	8	9	29	21	2013	728	RHEIN	2	178134	4343389	0.9	0.08	2_medium	2_medium	10	no	4_high	0	0	yes	10	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	3_high_impacted	0.23125	0.25	0	0.01875	0	0.245327103	0.238317757	0	0.01635514	0	0	0.25404157	0.229792148	0	0.016166282	0	0	0.255707763	0.228310502	0	0.015981735	0	0	0.255707763	0.228310502	0	0.015981735	0	0	0.255707763	0.228310502	0	0.015981735	0	1	551051.2945	1710.3708	0.146788488	0	0.000545232	0.02491103	0.029563674	1.580358095	0	0	4.85E-05	0	48.52551251	29.5925223	0	0	0	0	0	0	0.595596186	NA	NA	0.291450857	0.4277474	NA	0	0	1	REUSS	Alpennordflanke	0	551051	1710	0.813389765	864.2449598	0	0	0	0
644219	13	15	6	3	4	20	11	2011	621	RHEIN	2	150670	1782060	0.6	0.08	3_high	3_high	0	no	1_no	15	10	1_no	0	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.207792208	0.272727273	0	0.019480519	0	0.316666667	0.166666667	0	0.016666667	0	0.28037854	0.317934783	0.16576087	0	0.016304348	0	0.310535204	0.319148936	0.164893617	0	0.015957447	0	0.310535204	0.319148936	0.164893617	0	0.015957447	0	0.310535204	0.319148936	0.164893617	0	0.015957447	0	0.216075783	1104791.139	1040.957	23.15512219	0.115821234	0.306436863	5.636913584	5.21001179	1.283743667	0.862437081	0.454080087	0.162196565	0	35.56527509	37.29599714	0.231227401	0.133224929	0.364452331	0.419031753	0	0	3.060027178	NA	NA	0.076472367	0.09628848	NA	0	0	1	AARE	Mittelland	0	1104791	1040	1	656.8971686	0	0	0	0
644235	21	16	6	6	9	26	17	2012	578	RHEIN	2	124132	2443437	0.85	0.07	3_high	2_medium	0	no	1_no	16	16	1_no	0	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.147887324	0.345070423	0	0.007042254	0	0.169811321	0.314465409	0	0.01572327	0	1	0.191056911	0.286585366	0	0.022357724	0	0.978613116	0.197718631	0.279467681	0	0.022813688	0	0.978613116	0.197718631	0.279467681	0	0.022813688	0	0.978613116	0.197718631	0.279467681	0	0.022813688	0	0.452883788	642911.8181	945.73	15.57713251	0.031070425	0.098171913	5.030908228	3.643275946	0	0.548350745	0.031849207	0.414189026	0	58.37711981	16.78340865	0.023975467	0.003924265	0.027899732	0.125120197	0	0	1.637837413	NA	NA	0.130266955	0.1814048	NA	0	0	1	AARE	Mittelland	0	642911	945	0.522770143	641.0551132	0	0	0	0
644243	16	17	7	2	7	26	16	2010	437	RHEIN	2	115208	851707	0.5	0.05	3_high	2_medium	0	no	1_no	0.5	0.5	1_no	0	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0.117647059	0.338235294	0	0.044117647	0	0.055555556	0.427777778	0	0.016666667	0	0.094961004	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.171002465	0.045977011	0.436781609	0	0.017241379	0	0.723595398	838618.931	2562.563	0	0	0	0	0	1.328414671	0	0	0	0	87.53650415	3.210243931	1.44396046	0.624127664	2.068088123	3.381540826	0	0	0.027792648	NA	NA	0.066675421	0.1126939	NA	0	0	1	AARE	Mittelland	0	838618	2562	0.588355884	471.8659463	0	0	0	0
647134	9	5	2	5	2	13	9	2009	750	RHONE	5	221468	568931796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.086666667	0.26	0	0.12	0.02	0.084415584	0.287878788	0.032467532	0.054112554	0.010822511	0.370654848	0.072188668	0.21958585	0.074489502	0.018119068	0.003882657	0.287321679	0.04939632	0.194662706	0.106075125	0.014564967	0.004216175	0.254320093	0.028452515	0.096729342	0.108920646	0.006813871	0.005138027	0.107237475	0.028452515	0.096729342	0.108920646	0.006813871	0.005138027	0.607114184	41742588.05	42740.3259	0	0	0	0	0	0	0	0	0	0	31.19774928	22.76432638	1.972824171	0.519138328	2.491962499	2.829739425	0	0.012275844	1.109776736	0.447889908	2.403669725	0.330926889	0.90987771	57.09	1	0	0.708650741	RHONE	Westliche_Zentralalpen	0.046062162	569057965	804772	0.953475872	1697.88114	0	0	0	0
647198	29	7	6	16	7	22	21	2009	1180	RHEIN	3	192293	981025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.054347826	0.27173913	0.163043478	0	0	0.061320755	0.212264151	0.221698113	0	0	0.854730303	0.055	0.215	0.225	0	0	0.854347101	0.061320755	0.212264151	0.221698113	0	0	0.854347101	0.061320755	0.212264151	0.221698113	0	0	0.854347101	0.061320755	0.212264151	0.221698113	0	0	0.349161215	766609.3447	1894.543	0	0	0	0	0	0	0	0	0	0	34.30759249	45.16673044	0	0	0	0	0	0	0.243119524	NA	NA	0.23812134	0.4316038	NA	0	0	1	REUSS	Alpennordflanke	14.58111817	766609	1894	1	1294.218581	0	0	0	0
650107	11	7	4	5	2	13	9	2010	1808	TICINO	4	72275	12496309	9.5	0.3	3_high	3_high	0	yes	1_no	16	16	2_natural	80	1_no	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.109243697	0.176470588	0	0.050420168	0	0.112391931	0.198847262	0	0.023054755	0.037291669	0	0.017605634	0.080105634	0	0.008362676	0.09298	0	0.017021277	0.077446809	0	0.008085106	0.092981367	0	0.017021277	0.077446809	0	0.008085106	0.092981367	0	0.017021277	0.077446809	0	0.008085106	0.415538979	12100774.47	28689.6696	0	0	0	0	0	0	0	0	0	0	0	13.70559958	0	0	0	0	0	0	0	0.064040404	NA	0.383096674	0.851481655	1.6	0	0	0.334665621	TICINO	Westliche_Zentralalpen	0	12100774	28689	0.922259653	2647.754102	0	0	0	0
650115	14	7	7	5	2	14	11	2013	1174	ADDA	5	66906	99367297	10	0.4	3_high	3_high	0	yes	3_medium	15	16	yes	80	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	2_low_impacted	0	0.175182482	0.02189781	0	0.02919708	0.007005254	0.280210158	0.031523643	0.012259194	0.010507881	0.139279378	0.022213949	0.156862745	0.059568131	0.006577314	0.004219409	0.022719	0.010799018	0.075320425	0.08906463	0.004635942	0.003436051	0.016002735	0.010591067	0.073870019	0.093447446	0.00454667	0.003423375	0.019359703	0.010591067	0.073870019	0.093447446	0.00454667	0.003423375	0.298499199	54653285.55	62421.5379	0	0	0	0	0	0	0	0	0	0	16.0169255	9.76981631	0.201278189	0.062357282	0.263635471	0.271675463	0.036594323	0	0.745885426	0.52140625	2.588541667	0.272155043	1.008976168	13.33	1	1	0.396220835	TICINO	Westliche_Zentralalpen	0	99349107	123789	0.895953892	2152.601592	4725	112	0	0
650139	1	5	0	0	1	6	1	2012	2129	RHONE	3	232501	3176720	0.5	0.05	3_high	3_high	0	yes	1_no	16	16	2_natural	80	1_no	1_no	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.007692308	0.4	0.023076923	0	0	0.062695925	0.360501567	0.012539185	0	0	0.017886179	0.105691057	0.211382114	0.009756098	0.001626016	0	0.023076923	0.106153846	0.206153846	0.009230769	0.003076923	0	0.023076923	0.106153846	0.206153846	0.009230769	0.003076923	0	0.023076923	0.106153846	0.206153846	0.009230769	0.003076923	0.125323661	2013672.372	839.865	0	0	0	0	0	0	0	0	0	0	0.649539946	53.91907945	0.229958612	0.237574478	0.46753309	1.328747287	0	0	0.231386943	NA	NA	0.4558328	0.4558328	NA	0	0	0.667316766	RHONE	Westliche_Zentralalpen	0	2013672	839	1	2399.343983	0	0	0	0
650163	4	4	2	1	1	8	4	2011	1853	RHEIN	4	298770	16193478	6	0.1	2_medium	3_high	0	yes	1_no	16	16	2_natural	100	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0	0	0.012987013	0	0	0	0	0.037254902	0	0.001960784	0.216362302	0	0	0.006578947	0	0.000313283	0.067084724	0	0	0.006836544	0	0.000310752	0.067084724	0	0	0.006836544	0	0.000310752	0.067084724	0	0	0.006836544	0	0.000310752	0.904170787	13839268.91	12309.3496	0	0	0	0	0	0	0	0	0	0	0	0.491242035	0	0	0	0	0	0	0	0.115	1.625	0.651082977	1.554112	3.48	0	0	0.122930348	AARE	Alpennordflanke	0	13839268	12309	0	2909.701847	0	0	0	0
650187	19	10	5	6	8	22	14	2010	1337	RHEIN	2	198822	6215723	1.7	0.07	3_high	3_high	0	yes	1_no	16	16	2_natural	30	1_no	1_no	3_high	1_no	2_medium	1_no	1_no	1_no	1_no	1_no	1_natural	0	0.481132075	0	0	0.009433962	0	0.442359249	0.026809651	0	0.016085791	0.437797905	0	0.287682334	0.183954619	0.004051864	0.008103728	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.516531711	0	0.285714286	0.186195827	0.004012841	0.008025682	0.952797061	299112.9001	1300.19	0	0	0	0	0	0	0	0	0	0	80.33766456	7.299988909	0	0	0	0	0	0	0	NA	NA	0.209040067	0.2461353	NA	0	0	1	REUSS	Alpennordflanke	14.76842955	299112	1300	1	1397.811284	0	0	0	0
650195	29	11	9	15	5	23	19	2013	1450	RHEIN	2	196354	2219015	3.5	0.35	2_medium	3_high	0	no	1_no	15	15	no	NA	1_no	3_high	1_no	1_no	2_medium	1_no	2_medium	1_no	2_medium	1_no	1_natural	0	0.44047619	0.011904762	0.011904762	0	0	0.444954128	0.009174312	0.004587156	0	0.582408721	0	0.272522523	0.162162162	0.004504505	0	0.647191032	0	0.264317181	0.171806167	0.004405286	0	0.647191032	0	0.264317181	0.171806167	0.004405286	0	0.647191032	0	0.264317181	0.171806167	0.004405286	0	0.043812648	2024790.993	6712.6172	0	0	0	0	0	0	0	0	0	0	50.6368331	30.18820753	0	0	0	0	0	0	0	NA	NA	0.151118744	0.2691959	NA	0	0	1	REUSS	Alpennordflanke	13.77929982	2024790	6712	0.982549516	1687.438583	0	0	0	0
650203	35	16	9	13	13	33	26	2011	1047	RHEIN	2	175654	1588932	1.2	0.05	3_high	3_high	0	no	1_no	5	5	1_no	0	2_medium	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_no	1_natural	0.184931507	0.273972603	0.02739726	0	0	0.198757764	0.260869565	0.027950311	0.00310559	0	0.166498928	0.195512821	0.262820513	0.028846154	0.003205128	0	0.166423605	0.198757764	0.260869565	0.027950311	0.00310559	0	0.166423605	0.198757764	0.260869565	0.027950311	0.00310559	0	0.166423605	0.198757764	0.260869565	0.027950311	0.00310559	0	0.015574955	195870.3594	1556.906	0	0	0	0	0	0	0	0	0	0	26.07598607	53.66972525	0	0	0	0	0	0	1.880263034	NA	NA	0.215568557	0.285205	NA	0	0	1	REUSS	Alpennordflanke	0	195870	1556	1	1138.492503	0	0	0	0
